Initial_size	Initial_size is rarely expressed without Result_size also being explicit. Initial_size generally occurs in a PP-from Complement. 'The glacier shrank from 1km square to 400 square meters.'	Initial_size is rarely expressed without Result_size also being explicit . Initial_size generally occurs in a PP - from Complement . ' The glacier shrank from 1 km square to 400 square meters . '
Initial_state	A description that presents the Item's state before the change in the Attribute's value as an independent predication. 'Diesels have increased from having a 20% market share in 1995 to just over 30% in 2004.'@@@A previous state that the Theme was in before the beginning of its motion. 'Paul pulled Fran upright from her sitting position.'@@@The Initial_state is the original state of the Patient. 'The dresses decayed from their former beauty.'@@@This FE describes the state of the Entity before becoming occurs.@@@This FE describes the state of the Entity before change occurs.@@@This is the original state of the Patient. 'Marcus thickened the soup from its runny state.'@@@This is the original state of the Patient. 'The cheesecake finally hardened from its runny state.'@@@This is the original state of the Patient.' The rock was solidified from its molten state . '	A description that presents the Item 's state before the change in the Attribute 's value as an independent predication . ' Diesels have increased from having a 20 % market share in 1995 to just over 30 % in 2004 . '@@@A previous state that the Theme was in before the beginning of its motion . ' Paul pulled Fran upright from her sitting position . '@@@The Initial_state is the original state of the Patient . ' The dresses decayed from their former beauty . '@@@This FE describes the state of the Entity before becoming occurs .@@@This FE describes the state of the Entity before change occurs .@@@This is the original state of the Patient . ' Marcus thickened the soup from its runny state . '@@@This is the original state of the Patient . ' The cheesecake finally hardened from its runny state . '@@@This is the original state of the Patient . ' The rock was solidified from its molten state . '
Initial_subevent	The Initial_subevent of the Event.'The service began with a prayer.'	The Initial_subevent of the Event . 'The service began with a prayer . '
Initial_temperature	The temperature that the Item has prior to the event.	The temperature that the Item has prior to the event .
Initial_value	The initial position on the scale from which the Item moves away. 'Microsoft shares fell from 12 3/8 to 7 5/8.'@@@The value that the Attribute has before the change takes place. 'My dad changed his hair color from red to blue today.'	The initial position on the scale from which the Item moves away . ' Microsoft shares fell from 12 3/8 to 7 5/8 . '@@@The value that the Attribute has before the change takes place . ' My dad changed his hair color from red to blue today . '
Injured_party	An individual who is harmed by the Misdeed of the Wrongdoer. 'Sins against one's fellow man are the most egregious, though.'@@@This frame element identifies the constituent that encodes who or what suffered the Injury at the hands of the Offender. Sometimes, an abstract concept such a person's honour or their blood is presented as the element that has suffered the Injury. These also constitute instances of Injured_party 'Sam's brothers avenged him.' 'We will decide later how to avenge the blood of the fallen.'	An individual who is harmed by the Misdeed of the Wrongdoer . ' Sins against one 's fellow man are the most egregious , though . '@@@This frame element identifies the constituent that encodes who or what suffered the Injury at the hands of the Offender . Sometimes , an abstract concept such a person 's honour or their blood is presented as the element that has suffered the Injury . These also constitute instances of Injured_party ' Sam 's brothers avenged him . ' ' We will decide later how to avenge the blood of the fallen . '
Injuring_entity	The Experiencer injures him/herself on an Injuring_entity. 'He punched me, but he hurt his fist on my nose.'	The Experiencer injures him / herself on an Injuring_entity . ' He punched me , but he hurt his fist on my nose . '
Injury	The Injury is the injurious action committed by the Offender against the Injured_Party. This Frame Element need not always be realized, although it is conceptually necessary. 'The team sought revenge for their 4-1 defeat last month.'	The Injury is the injurious action committed by the Offender against the Injured_Party . This Frame Element need not always be realized , although it is conceptually necessary . ' The team sought revenge for their 4 - 1 defeat last month . '
Institution	An educational establishment, such as a school or college.	An educational establishment , such as a school or college .
Instrument	 An entity used by the Helper in service of the Benefited_party's accomplishing their Goal. 'Actually, he was born in his parents' Dodge Durango, with Sheree Benefield beginning to give birth as his dad, Jon Benefield, held the wheel with his left hand, helped her with his right and maneuvered the sport utility vehicle up the I-65 exit ramp at Warrior.'@@@An Instrument that the Agent uses to gather the Individuals together. 'Native Americans gathered these bulbs with specially whittled and fired digging sticks'@@@An Instrument that the Communicator uses to gesture to the Addressee together.@@@An entity directed by the Agent that interacts with a Patient to accomplish the damage. @@@An entity directed by the Agent that interacts with a Whole_patient to accomplish its fracture. @@@An entity directed by the Agent that interacts with the Entity to accomplish the action indicated by the target. 'Smithers nudged the insect with a paper towel.'@@@An entity directed by the Agent that serves to bring about the Purpose of the Agent. 'For cold conditions, we recommend using a heat gun or a hair dryer to make the adhesive work better. '@@@An entity directed by the Destroyer that interacts with a Patient to accomplish the Patient's destruction. @@@An entity directed by the Signatory that interacts with the Agreement document so as to produce the Signature. 'He signed the contract with a mixture of his own blood and spit.'@@@An entity manipulated by the Agent in order to produce the Forgery. 'Fortunately, he forged it with a black pen, which couriers never use.' @@@An entity manipulated by the Agent that accomplishes the closure of the Containing_object or the Container_portal. 'He sealed the lid with wax.'@@@An entity saliently involved in the transmission of force from an Agent to a Theme. It may be the Agent's bodypart, or some kind of device. 'When passing a basketball, you should throw with bath hands.' @@@An entity that the Employer uses to hire the Employee. 'The congressman hired him with personal funds as an aide. '@@@An entity that the Manipulator uses to get the Victim to perform the Resulting_action.@@@An entity used by the Agent to change the Theme's Configuration. 'Arrange the floats into a line with your oar.'@@@An entity used by the Cognizer to achieve the introduction of the New_idea into society.@@@An entity used by the Supporter in service of the Supported's strength by support. 'The troops used their shoulders to support the doors of the keep, as the enemy forces tried to break through.' 'For years, patrons of the organization have supported our bi-weekly tea-times with their generous donations.' @@@An object that the Perpetrator uses in taking control of the Vehicle. 'The plane was hijacked with knives'@@@An object used by the Perpetrator in taking possession of the Goods. 'Chis stole it with a long bamboo pole through the fence'@@@The Instrument is an entity used for resolving the Problem . 'Using modern computers , many practical elastic and other problems may be solved by manipulation of this matrix .'@@@The Instrument is used by the Agriculturist as a tool to help obtain Food. (This tool is not limited to typical artifacts and can be hands, arms, and other atypical hunting and fishing instruments.) @@@The Instrument used in committing the crime. 'Most crimes are committed with a firearm.'@@@The Instrument used to cause the separation. 'I sectioned the block with a knife.'@@@The Instrument with which an an Agent performs the Preserving.@@@The Instrument with which an intentional act is performed.@@@The Instrument with which the Item is being cut into Pieces.@@@The Instrument with which the Rope is manipulated.@@@The Instrument with which the confinement is carried out. @@@The Instrument with which the filling occurs.@@@The Instrument with which the fining is performed.@@@The Instrument with which the reward or punishment is carried out.@@@The device used by the Agent to help accomplish the action indicated by the target. @@@The device used by the Killer to bring about the death of the Victim. 'It's difficult to suicide with only a pocketknife.'@@@The entity manipulated by the Agent which causes the Fluid to move.@@@The entity which the Creator uses to create the work of art.@@@The entity, most often ammunition or a firearm, which the Agent manipulates to hit the Target.@@@The instrument with which an intentional act is performed.@@@The object manipulated by the Agent in order to interact with the Targeted.@@@The tool the Agent uses to remove the Theme from its Source.@@@The tool used by the Agent to cause an emotion in the Experiencer. 'We will insult you with our compassion'@@@The tool with which the Agent saves the Patient or Asset. 'She saved my life with her words.'@@@The weapon or other instrument used by the Combatants.@@@This FE identifies the Instrument with which a Producer produces a Product. 'Those lamps were made by machines.' @@@This FE identifies the Instrument with which an Agent attaches an Item or Items. Typically, it transmits the force applied by the Agent, and is not left behind as a participant in the resultant Being_attached frame. 'The robber tied Harry to the chair with his left hand.'@@@This FE identifies the Instrument with which an Agent intentionally affects a Patient.@@@This FE identifies the Instrument with which an Agent intentionally affects an Impactee.@@@This FE identifies the Instrument with which an Executioner performs an execution.@@@This FE identifies the Instrument with which an intentional act is performed.@@@This FE identifies the Instrument with which the Agent causes the expansion of the Item.@@@This FE identifies the Instrument with which the Agent changes the consistency of the Patient.@@@This FE identifies the Instrument with which the Agent changes the temperature of the Item.@@@This FE identifies the Instrument with which the Agent intentionally affects the Patient.@@@This FE identifies the Instrument with which the Deformer affects the Patient. 'The lieutenant crushed it angrily with his boot before looking back at Hencke.'@@@This FE identifies the Instrument with which the Grinder grinds the Patient.@@@This FE identifies the Instrument with which the revenge is performed.@@@This FE identifies the Instrument(s) with which an Agent builds a Created_entity. 'Jack built a new house with hammer and nails.'@@@This FE identifies the instrument with which an Agent intentionally creates a Created_entitiy.@@@This FE is any object used to cause the injury. 'Someone bashed him on the back of the head with a heavy smooth object.' 'John butted her in the chest with his head.' @@@This is an object that aids the washing process. 'She scrubbed her hands with soap.'@@@This is the object with which the Agent empties the Source. 'I emptied the tub with a bucket.' 'I peeled the oranges with a knife.'	  An entity used by the Helper in service of the Benefited_party 's accomplishing their Goal . ' Actually , he was born in his parents ' Dodge Durango , with Sheree Benefield beginning to give birth as his dad , Jon Benefield , held the wheel with his left hand , helped her with his right and maneuvered the sport utility vehicle up the I-65 exit ramp at Warrior . '@@@An Instrument that the Agent uses to gather the Individuals together . ' Native Americans gathered these bulbs with specially whittled and fired digging sticks '@@@An Instrument that the Communicator uses to gesture to the Addressee together .@@@An entity directed by the Agent that interacts with a Patient to accomplish the damage .@@@An entity directed by the Agent that interacts with a Whole_patient to accomplish its fracture .@@@An entity directed by the Agent that interacts with the Entity to accomplish the action indicated by the target . ' Smithers nudged the insect with a paper towel . '@@@An entity directed by the Agent that serves to bring about the Purpose of the Agent . ' For cold conditions , we recommend using a heat gun or a hair dryer to make the adhesive work better . '@@@An entity directed by the Destroyer that interacts with a Patient to accomplish the Patient 's destruction .@@@An entity directed by the Signatory that interacts with the Agreement document so as to produce the Signature . ' He signed the contract with a mixture of his own blood and spit . '@@@An entity manipulated by the Agent in order to produce the Forgery . ' Fortunately , he forged it with a black pen , which couriers never use . '@@@An entity manipulated by the Agent that accomplishes the closure of the Containing_object or the Container_portal . ' He sealed the lid with wax . '@@@An entity saliently involved in the transmission of force from an Agent to a Theme . It may be the Agent 's bodypart , or some kind of device . ' When passing a basketball , you should throw with bath hands . '@@@An entity that the Employer uses to hire the Employee . ' The congressman hired him with personal funds as an aide . '@@@An entity that the Manipulator uses to get the Victim to perform the Resulting_action .@@@An entity used by the Agent to change the Theme 's Configuration . ' Arrange the floats into a line with your oar . '@@@An entity used by the Cognizer to achieve the introduction of the New_idea into society .@@@An entity used by the Supporter in service of the Supported 's strength by support . ' The troops used their shoulders to support the doors of the keep , as the enemy forces tried to break through . ' ' For years , patrons of the organization have supported our bi - weekly tea - times with their generous donations . '@@@An object that the Perpetrator uses in taking control of the Vehicle . ' The plane was hijacked with knives '@@@An object used by the Perpetrator in taking possession of the Goods . ' Chis stole it with a long bamboo pole through the fence '@@@The Instrument is an entity used for resolving the Problem . ' Using modern computers , many practical elastic and other problems may be solved by manipulation of this matrix . '@@@The Instrument is used by the Agriculturist as a tool to help obtain Food . ( This tool is not limited to typical artifacts and can be hands , arms , and other atypical hunting and fishing instruments . )@@@The Instrument used in committing the crime . ' Most crimes are committed with a firearm . '@@@The Instrument used to cause the separation . ' I sectioned the block with a knife . '@@@The Instrument with which an an Agent performs the Preserving .@@@The Instrument with which an intentional act is performed .@@@The Instrument with which the Item is being cut into Pieces .@@@The Instrument with which the Rope is manipulated .@@@The Instrument with which the confinement is carried out .@@@The Instrument with which the filling occurs .@@@The Instrument with which the fining is performed .@@@The Instrument with which the reward or punishment is carried out .@@@The device used by the Agent to help accomplish the action indicated by the target .@@@The device used by the Killer to bring about the death of the Victim . ' It 's difficult to suicide with only a pocketknife . '@@@The entity manipulated by the Agent which causes the Fluid to move .@@@The entity which the Creator uses to create the work of art .@@@The entity , most often ammunition or a firearm , which the Agent manipulates to hit the Target .@@@The instrument with which an intentional act is performed .@@@The object manipulated by the Agent in order to interact with the Targeted .@@@The tool the Agent uses to remove the Theme from its Source .@@@The tool used by the Agent to cause an emotion in the Experiencer . ' We will insult you with our compassion '@@@The tool with which the Agent saves the Patient or Asset . ' She saved my life with her words . '@@@The weapon or other instrument used by the Combatants .@@@This FE identifies the Instrument with which a Producer produces a Product . ' Those lamps were made by machines . '@@@This FE identifies the Instrument with which an Agent attaches an Item or Items . Typically , it transmits the force applied by the Agent , and is not left behind as a participant in the resultant Being_attached frame . ' The robber tied Harry to the chair with his left hand . '@@@This FE identifies the Instrument with which an Agent intentionally affects a Patient .@@@This FE identifies the Instrument with which an Agent intentionally affects an Impactee .@@@This FE identifies the Instrument with which an Executioner performs an execution .@@@This FE identifies the Instrument with which an intentional act is performed .@@@This FE identifies the Instrument with which the Agent causes the expansion of the Item .@@@This FE identifies the Instrument with which the Agent changes the consistency of the Patient .@@@This FE identifies the Instrument with which the Agent changes the temperature of the Item .@@@This FE identifies the Instrument with which the Agent intentionally affects the Patient .@@@This FE identifies the Instrument with which the Deformer affects the Patient . ' The lieutenant crushed it angrily with his boot before looking back at Hencke . '@@@This FE identifies the Instrument with which the Grinder grinds the Patient .@@@This FE identifies the Instrument with which the revenge is performed .@@@This FE identifies the Instrument(s ) with which an Agent builds a Created_entity . ' Jack built a new house with hammer and nails . '@@@This FE identifies the instrument with which an Agent intentionally creates a Created_entitiy .@@@This FE is any object used to cause the injury . ' Someone bashed him on the back of the head with a heavy smooth object . ' ' John butted her in the chest with his head . '@@@This is an object that aids the washing process . ' She scrubbed her hands with soap . '@@@This is the object with which the Agent empties the Source . ' I emptied the tub with a bucket . ' ' I peeled the oranges with a knife . '
Intended_goal	Any expression which tells where the Self_mover intends to end up as a result of the motion.	Any expression which tells where the Self_mover intends to end up as a result of the motion .
Intermediary	The Intermediary is the person who facilitates the contact. ' We contacted her through her employer .'	The Intermediary is the person who facilitates the contact . ' We contacted her through her employer . '
Intermediate_value	A value that the Attribute assumes before the Final_value obtains. 'The slurry was stirred until the color of the suspension changed from red via orange to yellow over a period of two hours.'	A value that the Attribute assumes before the Final_value obtains . ' The slurry was stirred until the color of the suspension changed from red via orange to yellow over a period of two hours . '
Internal_cause	The Communication_noise may be prompted by either some outside phenomenon or occurrence, or by an Internal_cause, the Speaker's mental or emotional state. Internal_cause is expressed in a PP Complement. 'Kim growled at Tim in frustration.'@@@The body movement may be prompted by either some outside phenomenon or occurrence, or by an Internal Cause, the Agent's mental or emotional state. Internal Cause is expressed in a PP complement.@@@The emotional or mental state of the Self_mover which motivates them toward motion or the particular manner of motion.@@@The response may be prompted by either some outside phenomenon or occurrence, or by an Internal_cause, the Agent's mental or emotional state. Internal_cause is expressed in a PP Complement: 'Kim responded out of renewed hope.'	The Communication_noise may be prompted by either some outside phenomenon or occurrence , or by an Internal_cause , the Speaker 's mental or emotional state . Internal_cause is expressed in a PP Complement . ' Kim growled at Tim in frustration . '@@@The body movement may be prompted by either some outside phenomenon or occurrence , or by an Internal Cause , the Agent 's mental or emotional state . Internal Cause is expressed in a PP complement .@@@The emotional or mental state of the Self_mover which motivates them toward motion or the particular manner of motion .@@@The response may be prompted by either some outside phenomenon or occurrence , or by an Internal_cause , the Agent 's mental or emotional state . Internal_cause is expressed in a PP Complement : ' Kim responded out of renewed hope . '
Interval	The Interval between the Landmark_time and the Destination_time may be expressed. 'The lanch will be delayed for two months.'	The Interval between the Landmark_time and the Destination_time may be expressed . ' The lanch will be delayed for two months . '
Invader	The army or other self-directed entity that is entering the Land in a hostile manner. 'Indeed , three months later Hitler invaded Austria.' 	The army or other self - directed entity that is entering the Land in a hostile manner . ' Indeed , three months later Hitler invaded Austria . '
Issue	An unresolved question over which the two sides of a hostile encounter are in disagreement. 'They had a dust-up over who was prettier .' Quite often it takes the form of a covert question of various sorts. So in an example like: 'They fought over the right to own land.' among many other possibilities, the covert question might be more explicitly phrased as follows: 'They fought over what the right to own land means.' @@@The Issue over which Fight happens.@@@This FE identifies the Issue that the Agent deals with.	An unresolved question over which the two sides of a hostile encounter are in disagreement . ' They had a dust - up over who was prettier . ' Quite often it takes the form of a covert question of various sorts . So in an example like : ' They fought over the right to own land . ' among many other possibilities , the covert question might be more explicitly phrased as follows : ' They fought over what the right to own land means . '@@@The Issue over which Fight happens .@@@This FE identifies the Issue that the Agent deals with .
Item	Item identifies the entity that comes to be attached to the Goal. 'Remoras attached to the dolphins.'@@@The Item is frequently the External Argument of verbs or the NP Object if an Agent is expressed. 'The company expanded.' 'Management expanded the company.' @@@The Item undergoes the temperature change. 'Ryan reheated the pasta in the microwave.'@@@The entity that has a position on the scale. 'I fear this service will diminish in quality.'@@@The entity whose position along a scale is being changed. 'Oil prices were raised yesterday.'@@@The entity whose temperature changes.@@@The item which is being cut into Pieces. 'People back then had to chop firewood all day long.'@@@This FE identifies the Item that the Agent attaches to the Goal. 'The robber tied Harry to the chair.'	Item identifies the entity that comes to be attached to the Goal . ' Remoras attached to the dolphins . '@@@The Item is frequently the External Argument of verbs or the NP Object if an Agent is expressed . ' The company expanded . ' ' Management expanded the company . '@@@The Item undergoes the temperature change . ' Ryan reheated the pasta in the microwave . '@@@The entity that has a position on the scale . ' I fear this service will diminish in quality . '@@@The entity whose position along a scale is being changed . ' Oil prices were raised yesterday . '@@@The entity whose temperature changes .@@@The item which is being cut into Pieces . ' People back then had to chop firewood all day long . '@@@This FE identifies the Item that the Agent attaches to the Goal . ' The robber tied Harry to the chair . '
Items	Items identifies the plural items that are tied together, resulting in their mutual attachment. 'The cells bind together.'@@@This FE identifies the plural Items that are tied together, resulting in their mutual attachment. 'The robber tied Harry's ankles together.' Notice that when the FE Items occurs, neither Item nor Goal can occur.	Items identifies the plural items that are tied together , resulting in their mutual attachment . ' The cells bind together . '@@@This FE identifies the plural Items that are tied together , resulting in their mutual attachment . ' The robber tied Harry 's ankles together . ' Notice that when the FE Items occurs , neither Item nor Goal can occur .
Iterations	Iterations refers to the number of times the Agent causes harm to the Victim. 'Kim hit Harold with the stick a dozen times.' 'he had slapped his wife across the face a number of times.'@@@The FE Iterations indicates the number of times the reshaping has occurred.@@@The Iterations is the number of times the Original is copied. 'Jim copied the book 300 times.'@@@The frame element Iterations is used for expressions that indicate the number of times an event or state (of the kind denoted by the target in its clause) has taken place or held.@@@The frame element Iterations is used for expressions that indicate the number of times an event or state (of the kind denoted by the target in its clause) has taken place or held. Form: once, twice, Cardinal expression + /it times, /it lots/a lot @@@The number of instances of the described event. @@@The number of times that an Entity is caused to return to a more effective state. 'Ancient Egypt twice fell into a similar state of decrepitude, and was twice rejuvenated and suffused with energy and artistic creativeness.'@@@The number of times that the Action is practiced. 'We practice this scene daily'@@@The number of times that the action goes from start to finish.@@@The number of times that the event occurs.@@@The number of times that the injury happens to the Experiencer. 'I jammed my pinky on these juggling clubs three times in the last hour.'@@@The number of times the trip is traveled by the Travelers.@@@The position in a series of iterations that the current congregating event occupies . 'The group came together the first time in 1984.'@@@Used for expressions that indicate the number of times Sound_maker makes noise. 	Iterations refers to the number of times the Agent causes harm to the Victim . ' Kim hit Harold with the stick a dozen times . ' ' he had slapped his wife across the face a number of times . '@@@The FE Iterations indicates the number of times the reshaping has occurred .@@@The Iterations is the number of times the Original is copied . ' Jim copied the book 300 times . '@@@The frame element Iterations is used for expressions that indicate the number of times an event or state ( of the kind denoted by the target in its clause ) has taken place or held .@@@The frame element Iterations is used for expressions that indicate the number of times an event or state ( of the kind denoted by the target in its clause ) has taken place or held . Form : once , twice , Cardinal expression + /it times , /it lots / a lot@@@The number of instances of the described event .@@@The number of times that an Entity is caused to return to a more effective state . ' Ancient Egypt twice fell into a similar state of decrepitude , and was twice rejuvenated and suffused with energy and artistic creativeness . '@@@The number of times that the Action is practiced . ' We practice this scene daily '@@@The number of times that the action goes from start to finish .@@@The number of times that the event occurs .@@@The number of times that the injury happens to the Experiencer . ' I jammed my pinky on these juggling clubs three times in the last hour . '@@@The number of times the trip is traveled by the Travelers .@@@The position in a series of iterations that the current congregating event occupies . ' The group came together the first time in 1984 . '@@@Used for expressions that indicate the number of times Sound_maker makes noise .
Journey	The Journey is the trip or expedition on which the Theme embarks. 'Mr. Burns departed on a hunting expedition.'	The Journey is the trip or expedition on which the Theme embarks . ' Mr. Burns departed on a hunting expedition . '
Judge	The Judge (which may be the jury, judge, magistrate or court) decides on the Finding.@@@The Judge, as head of the Court, determines the Accused's bail. 'Judge Duncan fixed the doctor's bail at one million dollars.'	The Judge ( which may be the jury , judge , magistrate or court ) decides on the Finding .@@@The Judge , as head of the Court , determines the Accused 's bail . ' Judge Duncan fixed the doctor 's bail at one million dollars . '
Killer	The person or sentient entity that causes the death of the Victim.</def-root >	The person or sentient entity that causes the death of the Victim.</def - root >
Kindler	The Kindler is the person performing the intentional act. ' Mark started the fire with a magnifying glass. '	The Kindler is the person performing the intentional act . ' Mark started the fire with a magnifying glass . '
Knot	The stable configuration of a Rope which results from tying. 'Jake tied the cravat into an acceptable knot.'	The stable configuration of a Rope which results from tying . ' Jake tied the cravat into an acceptable knot . '
Land	The political area that is being crippled by the Invader's entry. 'Henry II had made no attempt to invade France.' 	The political area that is being crippled by the Invader 's entry . ' Henry II had made no attempt to invade France . '
Landmark_time	The Landmark_time is when the Event was originally intended to take place. 'The driving test was postponed from July to September.'	The Landmark_time is when the Event was originally intended to take place . ' The driving test was postponed from July to September . '
Larger_purpose	This FE identifies the Larger_purpose for which the Cognizer chooses. It exemplifies what the Cognizer hopes to accomplish by choosing the particular Chosen. 'Mr. Smith chose Lord Rollins to be his running mate in order to further irritate all his critics.' 	This FE identifies the Larger_purpose for which the Cognizer chooses . It exemplifies what the Cognizer hopes to accomplish by choosing the particular Chosen . ' Mr. Smith chose Lord Rollins to be his running mate in order to further irritate all his critics . '
Legal_basis	This FE describes the legal basis or precedent by which the Agent pauses the Activity. 'The negotiations have been frozen under the Act of 2004.'@@@This FE indicates the basis in law of a Finding. @@@This FE indicates the basis in law of a verdict. 'He was found guilty under section 28 article 5.'	This FE describes the legal basis or precedent by which the Agent pauses the Activity . ' The negotiations have been frozen under the Act of 2004 . '@@@This FE indicates the basis in law of a Finding .@@@This FE indicates the basis in law of a verdict . ' He was found guilty under section 28 article 5 . '
Lender	The person or institution who gives the Theme to the Borrower for a Duration. 'I lent the book to him for a whole month, and he still hasn't read it.'	The person or institution who gives the Theme to the Borrower for a Duration . ' I lent the book to him for a whole month , and he still has n't read it . '
Lessee	The individual that gains temporary use of the Goods by paying the Lessor 'We 've been renting from him for years .'	The individual that gains temporary use of the Goods by paying the Lessor ' We ' ve been renting from him for years . '
Lessor	The individual who has permanent ownership of the Goods and allows them to be used by the Lessee temporarily. 'Kim and Pat rent the apartment from Jess. '	The individual who has permanent ownership of the Goods and allows them to be used by the Lessee temporarily . ' Kim and Pat rent the apartment from Jess . '
Level	This FE identifies the Level of a student in his/her education. This is distinct from the goal or qualification towards which a student is working (Qualification ). 'a graduate student ' 'a fourth grade student ' The above are both Levels, in contrast to: 'a doctoral Student ' 'an MA Student '	This FE identifies the Level of a student in his / her education . This is distinct from the goal or qualification towards which a student is working ( Qualification ) . ' a graduate student ' ' a fourth grade student ' The above are both Levels , in contrast to : ' a doctoral Student ' ' an MA Student '
Location	The Location where the Guest spends a short amount of time. 'Originally we planned on staying at the Hilton.'@@@The place in which the Theme is put into a Configuration.	The Location where the Guest spends a short amount of time . ' Originally we planned on staying at the Hilton . '@@@The place in which the Theme is put into a Configuration .
Location_of_appearance	The Location_of_appearance is where the Invention is first discovered by others. 'This term was coined by James Joyce in his second novel.'	The Location_of_appearance is where the Invention is first discovered by others . ' This term was coined by James Joyce in his second novel . '
Location_of_confinement	The location to which the Theme's motion was formerly inhibited. 'Rebels set three prisoners free from holding cells.' @@@The location to which the Theme's motion was formerly inhibited. 'She petitioned unsuccessfully for their release from Chateau D'If.' 	The location to which the Theme 's motion was formerly inhibited . ' Rebels set three prisoners free from holding cells . '@@@The location to which the Theme 's motion was formerly inhibited . ' She petitioned unsuccessfully for their release from Chateau D'If . '
Location_of_protagonist	The location from which an Agent or Cause acts to project sound from a Sound_maker toward an (implicit) perceiver.@@@The location from which the proto-agent acts or perceives. This does not include the location of a thing which is affected or perceived in the event. 'With remote drones , you can target Moscow <fex name="">from your own living room .'@@@The location occupied by the Communicator.'Does anyone e-mail the office from a phone booth?'@@@This FE is the position of the Perceiver during the act of perception. Typically, it is expressed in a from-PP. 'We watched the parade from the roof.'	The location from which an Agent or Cause acts to project sound from a Sound_maker toward an ( implicit ) perceiver .@@@The location from which the proto - agent acts or perceives . This does not include the location of a thing which is affected or perceived in the event . ' With remote drones , you can target Moscow < fex name="">from your own living room . '@@@The location occupied by the Communicator . 'Does anyone e - mail the office from a phone booth ? '@@@This FE is the position of the Perceiver during the act of perception . Typically , it is expressed in a from - PP . ' We watched the parade from the roof . '
Location_of_representation	The physical location that holds the Representation. 'I drew him on a sheet of paper first.'	The physical location that holds the Representation . ' I drew him on a sheet of paper first . '
Locus	The Agent's manipulation of an Entity may be further specified as being localized to some part of the Entity, a Locus. The Locus is usually expressed as a PP Complement. 'Pat squeezed Jo by the hand.' @@@The Agent's manipulation of an Theme may be further specified as being localized to some part of the Theme, a Locus. This FE is usually expressed as a PP Complement. 'Pat squeezed Jo by the hand.'@@@The Locus is a description of the active zone of the Grinder, where the grinding most saliently takes place. ' Russell ground the paper cups under his foot.'@@@The Locus is a description of the active zone of the Producer, where the manufacturing most saliently takes place. @@@The Locus is the locus of the reshaping action; it is essentially a simultaneous Instrument and Resistant_surface. 'Russell crumpled the paper cups in his fist.'@@@Where the manipulation of the Rope takes place. 'Kelly tied her laces around the back of her heel to combat loose shoes.'	The Agent 's manipulation of an Entity may be further specified as being localized to some part of the Entity , a Locus . The Locus is usually expressed as a PP Complement . ' Pat squeezed Jo by the hand . '@@@The Agent 's manipulation of an Theme may be further specified as being localized to some part of the Theme , a Locus . This FE is usually expressed as a PP Complement . ' Pat squeezed Jo by the hand . '@@@The Locus is a description of the active zone of the Grinder , where the grinding most saliently takes place . ' Russell ground the paper cups under his foot . '@@@The Locus is a description of the active zone of the Producer , where the manufacturing most saliently takes place .@@@The Locus is the locus of the reshaping action ; it is essentially a simultaneous Instrument and Resistant_surface . ' Russell crumpled the paper cups in his fist . '@@@Where the manipulation of the Rope takes place . ' Kelly tied her laces around the back of her heel to combat loose shoes . '
Maleficiary	An individual negatively affected by the death of the Protagonist. 'Aww man, my dog died on me.'	An individual negatively affected by the death of the Protagonist . ' Aww man , my dog died on me . '
Manipulator	The person who gets the Victim to act against their interest. @@@This FE identifies the instrument or part of the body that manipulates the Fastener. 'Lee unbuckled his belt with one hand.' Note that this FE is syntactically omissible.	The person who gets the Victim to act against their interest .@@@This FE identifies the instrument or part of the body that manipulates the Fastener . ' Lee unbuckled his belt with one hand . ' Note that this FE is syntactically omissible .
